127.0.0.1 - - [12/Aug/2025:10:18:24 +0200] "HEAD /health HTTP/1.1" 200 0 "-" "curl/8.13.0"
90.47.215.39 - - [12/Aug/2025:11:13:32 +0200] "GET /api/object_info HTTP/1.1" 502 559 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:13:35 +0200] "GET /api/object_info HTTP/1.1" 502 559 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:14:10 +0200] "GET /api/object_info HTTP/1.1" 502 559 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
93.174.93.12 - - [12/Aug/2025:11:16:11 +0200] "\x16\x03\x02\x01o\x01\x00\x01k\x03\x02RH\xC5\x1A#\xF7:N\xDF\xE2\xB4\x82/\xFF\x09T\x9F\xA7\xC4y\xB0h\xC6\x13\x8C\xA4\x1C=\x22\xE1\x1A\x98 \x84\xB4,\x85\xAFn\xE3Y\xBBbhl\xFF(=':\xA9\x82\xD9o\xC8\xA2\xD7\x93\x98\xB4\xEF\x80\xE5\xB9\x90\x00(\xC0" 400 157 "-" "-"
127.0.0.1 - - [12/Aug/2025:11:16:56 +0200] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.13.0"
127.0.0.1 - - [12/Aug/2025:11:16:56 +0200] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.13.0"
127.0.0.1 - - [12/Aug/2025:11:17:38 +0200] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.13.0"
127.0.0.1 - - [12/Aug/2025:11:17:38 +0200] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.13.0"
90.47.215.39 - - [12/Aug/2025:11:19:10 +0200] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:19:11 +0200] "GET /api/object_info HTTP/1.1" 200 2485398 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:19:12 +0200] "GET /api/object_info HTTP/1.1" 200 2485399 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:22:18 +0200] "GET / HTTP/1.1" 200 32313 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:22:18 +0200] "GET /api/object_info HTTP/1.1" 200 2488045 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:22:19 +0200] "GET /api/object_info HTTP/1.1" 200 2488044 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:24:37 +0200] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:24:38 +0200] "GET /api/object_info HTTP/1.1" 200 2488045 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:24:38 +0200] "GET /api/object_info HTTP/1.1" 200 2488045 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:24:43 +0200] "GET /api/object_info HTTP/1.1" 200 2485397 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:24:45 +0200] "GET /api/ws HTTP/1.1" 400 66 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:33:52 +0200] "GET / HTTP/1.1" 200 32313 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:33:52 +0200] "GET /script.js HTTP/1.1" 304 0 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:33:54 +0200] "GET /api/object_info HTTP/1.1" 200 2488044 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:33:55 +0200] "GET /api/object_info HTTP/1.1" 200 2488045 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:34:00 +0200] "GET /api/object_info HTTP/1.1" 200 2487625 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
127.0.0.1 - - [12/Aug/2025:11:37:39 +0200] "HEAD /ws HTTP/1.1" 400 0 "-" "curl/8.13.0"
90.47.215.39 - - [12/Aug/2025:11:42:11 +0200] "GET /api/ws HTTP/1.1" 101 110 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:20 +0200] "GET / HTTP/1.1" 200 32313 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:21 +0200] "GET /api/object_info HTTP/1.1" 200 2485397 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:21 +0200] "GET /api/object_info HTTP/1.1" 200 2485399 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:22 +0200] "GET /api/ws HTTP/1.1" 101 110 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:23 +0200] "GET /api/object_info HTTP/1.1" 200 2485399 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:32 +0200] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:32 +0200] "GET /api/object_info HTTP/1.1" 200 2485398 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:33 +0200] "GET /api/object_info HTTP/1.1" 200 2485398 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:35 +0200] "GET /Screenshot%202025-08-11%20at%2016-26-51%20Instagram.png HTTP/1.1" 404 335 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:43 +0200] "POST /api/prompt HTTP/1.1" 200 85 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:43 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 2 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
90.47.215.39 - - [12/Aug/2025:11:42:45 +0200] "GET /api/history/628c34b6-be94-4177-9484-a55479e46bdd HTTP/1.1" 200 11264 "http://comfyui-mobile.duckdns.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
